,Series,k,delta,centroidNum,Mean,stdDev,count
929,9,16,1,1,7.3771214444943665,6.237022734721516,30
930,9,16,1,2,5.898452240744719,4.420501551436146,26
931,9,16,1,3,6.74899972664538,2.1497066733372208,8
932,9,16,1,4,9.187843729501662,5.739677821841443,15
933,9,16,1,5,9.593799170093618,,1
934,9,16,1,6,4.091654469734639,3.0930041402915682,13
935,9,16,1,7,,,0
936,9,16,1,8,,,0
937,9,16,1,9,4.396939740934615,3.805916358263788,8
938,9,16,1,10,,,0
939,9,16,1,11,,,0
940,9,16,1,12,,,0
941,9,16,1,13,0.3929834388271871,,1
942,9,16,1,14,4.97330409699072,1.386147805196103,4
943,9,16,1,15,,,0
944,9,16,1,16,,,0
